Prefix, Date, Type, Value, Status 
rasp9, Sat Oct 25 07:00:49 2014, humidity, 61.30, 0 
rasp9, Sat Oct 25 07:00:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:01:49 2014, humidity, 61.20, 0 
rasp9, Sat Oct 25 07:01:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:02:49 2014, humidity, 60.90, 0 
rasp9, Sat Oct 25 07:02:49 2014, temperature, 35.00, 0 
rasp9, Sat Oct 25 07:03:49 2014, humidity, 59.30, 0 
rasp9, Sat Oct 25 07:03:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:04:49 2014, humidity, 62.40, 0 
rasp9, Sat Oct 25 07:04:49 2014, temperature, 35.00, 0 
rasp9, Sat Oct 25 07:05:49 2014, humidity, 62.60, 0 
rasp9, Sat Oct 25 07:05:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:06:49 2014, humidity, 63.40, 0 
rasp9, Sat Oct 25 07:06:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:07:49 2014, humidity, 60.40, 0 
rasp9, Sat Oct 25 07:07:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:08:49 2014, humidity, 61.70, 0 
rasp9, Sat Oct 25 07:08:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:09:49 2014, humidity, 58.00, 0 
rasp9, Sat Oct 25 07:09:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:10:49 2014, humidity, 58.20, 0 
rasp9, Sat Oct 25 07:10:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:11:49 2014, humidity, 58.90, 0 
rasp9, Sat Oct 25 07:11:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:12:49 2014, humidity, 60.80, 0 
rasp9, Sat Oct 25 07:12:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:13:49 2014, humidity, 58.80, 0 
rasp9, Sat Oct 25 07:13:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:14:49 2014, humidity, 59.20, 0 
rasp9, Sat Oct 25 07:14:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:15:49 2014, humidity, 57.60, 0 
rasp9, Sat Oct 25 07:15:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:16:49 2014, humidity, 58.30, 0 
rasp9, Sat Oct 25 07:16:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:17:49 2014, humidity, 59.50, 0 
rasp9, Sat Oct 25 07:17:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:18:49 2014, humidity, 59.10, 0 
rasp9, Sat Oct 25 07:18:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:19:49 2014, humidity, 59.80, 0 
rasp9, Sat Oct 25 07:19:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:20:49 2014, humidity, 59.20, 0 
rasp9, Sat Oct 25 07:20:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:21:49 2014, humidity, 60.80, 0 
rasp9, Sat Oct 25 07:21:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:22:49 2014, humidity, 60.70, 0 
rasp9, Sat Oct 25 07:22:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:23:49 2014, humidity, 58.40, 0 
rasp9, Sat Oct 25 07:23:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:24:49 2014, humidity, 58.50, 0 
rasp9, Sat Oct 25 07:24:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:25:49 2014, humidity, 59.30, 0 
rasp9, Sat Oct 25 07:25:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:26:49 2014, humidity, 59.00, 0 
rasp9, Sat Oct 25 07:26:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:27:49 2014, humidity, 60.00, 0 
rasp9, Sat Oct 25 07:27:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:28:49 2014, humidity, 59.00, 0 
rasp9, Sat Oct 25 07:28:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:29:49 2014, humidity, 60.00, 0 
rasp9, Sat Oct 25 07:29:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:30:49 2014, humidity, 62.00, 0 
rasp9, Sat Oct 25 07:30:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:31:49 2014, humidity, 61.60, 0 
rasp9, Sat Oct 25 07:31:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:32:49 2014, humidity, 62.30, 0 
rasp9, Sat Oct 25 07:32:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:33:49 2014, humidity, 60.10, 0 
rasp9, Sat Oct 25 07:33:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:34:49 2014, humidity, 61.70, 0 
rasp9, Sat Oct 25 07:34:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:35:49 2014, humidity, 58.10, 0 
rasp9, Sat Oct 25 07:35:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:36:49 2014, humidity, 59.90, 0 
rasp9, Sat Oct 25 07:36:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:37:49 2014, humidity, 62.00, 0 
rasp9, Sat Oct 25 07:37:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:38:49 2014, humidity, 62.50, 0 
rasp9, Sat Oct 25 07:38:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:39:49 2014, humidity, 60.70, 0 
rasp9, Sat Oct 25 07:39:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:40:49 2014, humidity, 61.00, 0 
rasp9, Sat Oct 25 07:40:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:41:49 2014, humidity, 60.00, 0 
rasp9, Sat Oct 25 07:41:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:42:49 2014, humidity, 58.80, 0 
rasp9, Sat Oct 25 07:42:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:43:49 2014, humidity, 59.00, 0 
rasp9, Sat Oct 25 07:43:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 07:44:49 2014, humidity, 59.60, 0 
rasp9, Sat Oct 25 07:44:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:45:49 2014, humidity, 60.90, 0 
rasp9, Sat Oct 25 07:45:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:46:49 2014, humidity, 58.00, 0 
rasp9, Sat Oct 25 07:46:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:47:49 2014, humidity, 60.80, 0 
rasp9, Sat Oct 25 07:47:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 07:48:49 2014, humidity, 61.40, 0 
rasp9, Sat Oct 25 07:48:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 07:49:49 2014, humidity, 60.30, 0 
rasp9, Sat Oct 25 07:49:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 07:50:49 2014, humidity, 59.00, 0 
rasp9, Sat Oct 25 07:50:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:51:49 2014, humidity, 58.80, 0 
rasp9, Sat Oct 25 07:51:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:52:49 2014, humidity, 57.80, 0 
rasp9, Sat Oct 25 07:52:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:53:49 2014, humidity, 58.70, 0 
rasp9, Sat Oct 25 07:53:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:54:49 2014, humidity, 60.00, 0 
rasp9, Sat Oct 25 07:54:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:55:49 2014, humidity, 59.20, 0 
rasp9, Sat Oct 25 07:55:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:56:49 2014, humidity, 59.30, 0 
rasp9, Sat Oct 25 07:56:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:57:49 2014, humidity, 60.20, 0 
rasp9, Sat Oct 25 07:57:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:58:49 2014, humidity, 60.40, 0 
rasp9, Sat Oct 25 07:58:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 07:59:49 2014, humidity, 59.70, 0 
rasp9, Sat Oct 25 07:59:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:00:49 2014, humidity, 59.60, 0 
rasp9, Sat Oct 25 08:00:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:01:49 2014, humidity, 59.30, 0 
rasp9, Sat Oct 25 08:01:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:02:49 2014, humidity, 59.80, 0 
rasp9, Sat Oct 25 08:02:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:03:49 2014, humidity, 60.80, 0 
rasp9, Sat Oct 25 08:03:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:04:49 2014, humidity, 59.70, 0 
rasp9, Sat Oct 25 08:04:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:05:49 2014, humidity, 59.70, 0 
rasp9, Sat Oct 25 08:05:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:06:49 2014, humidity, 59.90, 0 
rasp9, Sat Oct 25 08:06:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:07:49 2014, humidity, 58.50, 0 
rasp9, Sat Oct 25 08:07:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:08:49 2014, humidity, 60.20, 0 
rasp9, Sat Oct 25 08:08:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:09:49 2014, humidity, 59.20, 0 
rasp9, Sat Oct 25 08:09:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:10:49 2014, humidity, 60.20, 0 
rasp9, Sat Oct 25 08:10:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:11:49 2014, humidity, 62.00, 0 
rasp9, Sat Oct 25 08:11:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:12:49 2014, humidity, 59.30, 0 
rasp9, Sat Oct 25 08:12:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:13:49 2014, humidity, 60.20, 0 
rasp9, Sat Oct 25 08:13:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:14:49 2014, humidity, 61.20, 0 
rasp9, Sat Oct 25 08:14:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:15:49 2014, humidity, 61.20, 0 
rasp9, Sat Oct 25 08:15:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:16:49 2014, humidity, 61.30, 0 
rasp9, Sat Oct 25 08:16:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:17:49 2014, humidity, 60.90, 0 
rasp9, Sat Oct 25 08:17:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:18:49 2014, humidity, 60.80, 0 
rasp9, Sat Oct 25 08:18:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:19:49 2014, humidity, 62.10, 0 
rasp9, Sat Oct 25 08:19:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:20:49 2014, humidity, 60.90, 0 
rasp9, Sat Oct 25 08:20:49 2014, temperature, 35.10, 0 
rasp9, Sat Oct 25 08:21:49 2014, humidity, 60.10, 0 
rasp9, Sat Oct 25 08:21:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:22:49 2014, humidity, 60.90, 0 
rasp9, Sat Oct 25 08:22:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:23:49 2014, humidity, 60.60, 0 
rasp9, Sat Oct 25 08:23:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:24:49 2014, humidity, 59.60, 0 
rasp9, Sat Oct 25 08:24:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:25:49 2014, humidity, 61.40, 0 
rasp9, Sat Oct 25 08:25:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:26:49 2014, humidity, 61.60, 0 
rasp9, Sat Oct 25 08:26:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:27:49 2014, humidity, 61.50, 0 
rasp9, Sat Oct 25 08:27:49 2014, temperature, 35.20, 0 
rasp9, Sat Oct 25 08:28:49 2014, humidity, 62.40, 0 
rasp9, Sat Oct 25 08:28:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:29:49 2014, humidity, 61.60, 0 
rasp9, Sat Oct 25 08:29:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:30:49 2014, humidity, 62.00, 0 
rasp9, Sat Oct 25 08:30:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:31:49 2014, humidity, 62.00, 0 
rasp9, Sat Oct 25 08:31:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:32:49 2014, humidity, 61.90, 0 
rasp9, Sat Oct 25 08:32:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:33:49 2014, humidity, 62.10, 0 
rasp9, Sat Oct 25 08:33:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:34:49 2014, humidity, 63.00, 0 
rasp9, Sat Oct 25 08:34:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:35:49 2014, humidity, 62.10, 0 
rasp9, Sat Oct 25 08:35:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:36:49 2014, humidity, 61.60, 0 
rasp9, Sat Oct 25 08:36:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:37:49 2014, humidity, 62.90, 0 
rasp9, Sat Oct 25 08:37:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:38:49 2014, humidity, 60.70, 0 
rasp9, Sat Oct 25 08:38:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:39:49 2014, humidity, 63.30, 0 
rasp9, Sat Oct 25 08:39:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:40:49 2014, humidity, 63.10, 0 
rasp9, Sat Oct 25 08:40:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:41:49 2014, humidity, 64.90, 0 
rasp9, Sat Oct 25 08:41:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:42:49 2014, humidity, 63.80, 0 
rasp9, Sat Oct 25 08:42:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:43:49 2014, humidity, 64.40, 0 
rasp9, Sat Oct 25 08:43:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 08:44:49 2014, humidity, 63.30, 0 
rasp9, Sat Oct 25 08:44:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:45:49 2014, humidity, 64.90, 0 
rasp9, Sat Oct 25 08:45:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:46:49 2014, humidity, 64.00, 0 
rasp9, Sat Oct 25 08:46:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:47:49 2014, humidity, 63.20, 0 
rasp9, Sat Oct 25 08:47:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:48:49 2014, humidity, 61.70, 0 
rasp9, Sat Oct 25 08:48:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:49:49 2014, humidity, 61.50, 0 
rasp9, Sat Oct 25 08:49:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:50:49 2014, humidity, 62.10, 0 
rasp9, Sat Oct 25 08:50:49 2014, temperature, 35.30, 0 
rasp9, Sat Oct 25 08:51:49 2014, humidity, 60.80, 0 
rasp9, Sat Oct 25 08:51:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:52:49 2014, humidity, 58.10, 0 
rasp9, Sat Oct 25 08:52:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:53:49 2014, humidity, 59.40, 0 
rasp9, Sat Oct 25 08:53:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:54:49 2014, humidity, 60.20, 0 
rasp9, Sat Oct 25 08:54:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:55:49 2014, humidity, 60.10, 0 
rasp9, Sat Oct 25 08:55:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:56:49 2014, humidity, 59.80, 0 
rasp9, Sat Oct 25 08:56:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 08:57:49 2014, humidity, 61.90, 0 
rasp9, Sat Oct 25 08:57:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 08:58:49 2014, humidity, 63.10, 0 
rasp9, Sat Oct 25 08:58:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 08:59:49 2014, humidity, 62.50, 0 
rasp9, Sat Oct 25 08:59:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:00:49 2014, humidity, 62.70, 0 
rasp9, Sat Oct 25 09:00:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:01:49 2014, humidity, 63.00, 0 
rasp9, Sat Oct 25 09:01:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:02:49 2014, humidity, 63.00, 0 
rasp9, Sat Oct 25 09:02:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:03:49 2014, humidity, 61.50, 0 
rasp9, Sat Oct 25 09:03:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:04:49 2014, humidity, 64.40, 0 
rasp9, Sat Oct 25 09:04:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:05:49 2014, humidity, 66.20, 0 
rasp9, Sat Oct 25 09:05:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:06:49 2014, humidity, 65.20, 0 
rasp9, Sat Oct 25 09:06:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:07:49 2014, humidity, 64.10, 0 
rasp9, Sat Oct 25 09:07:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:08:49 2014, humidity, 62.90, 0 
rasp9, Sat Oct 25 09:08:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:09:49 2014, humidity, 64.20, 0 
rasp9, Sat Oct 25 09:09:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:10:49 2014, humidity, 63.70, 0 
rasp9, Sat Oct 25 09:10:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:11:49 2014, humidity, 61.70, 0 
rasp9, Sat Oct 25 09:11:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:12:49 2014, humidity, 62.80, 0 
rasp9, Sat Oct 25 09:12:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:13:49 2014, humidity, 58.90, 0 
rasp9, Sat Oct 25 09:13:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:14:49 2014, humidity, 59.00, 0 
rasp9, Sat Oct 25 09:14:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:15:49 2014, humidity, 57.80, 0 
rasp9, Sat Oct 25 09:15:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:16:49 2014, humidity, 59.20, 0 
rasp9, Sat Oct 25 09:16:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:17:49 2014, humidity, 59.30, 0 
rasp9, Sat Oct 25 09:17:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:18:49 2014, humidity, 60.00, 0 
rasp9, Sat Oct 25 09:18:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:19:49 2014, humidity, 58.10, 0 
rasp9, Sat Oct 25 09:19:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:20:49 2014, humidity, 59.00, 0 
rasp9, Sat Oct 25 09:20:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:21:49 2014, humidity, 61.70, 0 
rasp9, Sat Oct 25 09:21:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:22:49 2014, humidity, 61.30, 0 
rasp9, Sat Oct 25 09:22:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:23:49 2014, humidity, 56.80, 0 
rasp9, Sat Oct 25 09:23:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:24:49 2014, humidity, 61.10, 0 
rasp9, Sat Oct 25 09:24:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:25:49 2014, humidity, 60.80, 0 
rasp9, Sat Oct 25 09:25:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:26:49 2014, humidity, 58.80, 0 
rasp9, Sat Oct 25 09:26:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:27:49 2014, humidity, 57.40, 0 
rasp9, Sat Oct 25 09:27:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:28:49 2014, humidity, 60.00, 0 
rasp9, Sat Oct 25 09:28:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:29:49 2014, humidity, 61.30, 0 
rasp9, Sat Oct 25 09:29:49 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 09:30:49 2014, humidity, 63.50, 0 
rasp9, Sat Oct 25 09:30:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:31:49 2014, humidity, 61.80, 0 
rasp9, Sat Oct 25 09:31:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:32:49 2014, humidity, 60.90, 0 
rasp9, Sat Oct 25 09:32:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:33:49 2014, humidity, 62.10, 0 
rasp9, Sat Oct 25 09:33:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:34:49 2014, humidity, 61.10, 0 
rasp9, Sat Oct 25 09:34:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:35:49 2014, humidity, 60.60, 0 
rasp9, Sat Oct 25 09:35:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:36:49 2014, humidity, 63.50, 0 
rasp9, Sat Oct 25 09:36:49 2014, temperature, 35.60, 0 
rasp9, Sat Oct 25 09:37:49 2014, humidity, 61.00, 0 
rasp9, Sat Oct 25 09:37:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:38:49 2014, humidity, 60.50, 0 
rasp9, Sat Oct 25 09:38:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:39:49 2014, humidity, 60.70, 0 
rasp9, Sat Oct 25 09:39:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:40:49 2014, humidity, 61.00, 0 
rasp9, Sat Oct 25 09:40:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:41:49 2014, humidity, 60.10, 0 
rasp9, Sat Oct 25 09:41:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:42:49 2014, humidity, 62.10, 0 
rasp9, Sat Oct 25 09:42:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:43:49 2014, humidity, 61.30, 0 
rasp9, Sat Oct 25 09:43:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:44:49 2014, humidity, 60.60, 0 
rasp9, Sat Oct 25 09:44:49 2014, temperature, 35.60, 0 
rasp9, Sat Oct 25 09:45:49 2014, humidity, 59.80, 0 
rasp9, Sat Oct 25 09:45:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:46:49 2014, humidity, 58.00, 0 
rasp9, Sat Oct 25 09:46:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:47:49 2014, humidity, 59.80, 0 
rasp9, Sat Oct 25 09:47:49 2014, temperature, 35.60, 0 
rasp9, Sat Oct 25 09:48:49 2014, humidity, 60.60, 0 
rasp9, Sat Oct 25 09:48:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:49:49 2014, humidity, 62.80, 0 
rasp9, Sat Oct 25 09:49:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:50:49 2014, humidity, 59.60, 0 
rasp9, Sat Oct 25 09:50:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:51:49 2014, humidity, 60.70, 0 
rasp9, Sat Oct 25 09:51:49 2014, temperature, 35.60, 0 
rasp9, Sat Oct 25 09:52:49 2014, humidity, 60.60, 0 
rasp9, Sat Oct 25 09:52:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:53:49 2014, humidity, 58.80, 0 
rasp9, Sat Oct 25 09:53:49 2014, temperature, 35.60, 0 
rasp9, Sat Oct 25 09:54:49 2014, humidity, 60.30, 0 
rasp9, Sat Oct 25 09:54:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:55:49 2014, humidity, 60.60, 0 
rasp9, Sat Oct 25 09:55:49 2014, temperature, 35.60, 0 
rasp9, Sat Oct 25 09:56:49 2014, humidity, 61.20, 0 
rasp9, Sat Oct 25 09:56:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:57:49 2014, humidity, 61.90, 0 
rasp9, Sat Oct 25 09:57:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:58:49 2014, humidity, 63.20, 0 
rasp9, Sat Oct 25 09:58:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 09:59:49 2014, humidity, 63.50, 0 
rasp9, Sat Oct 25 09:59:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 10:00:49 2014, humidity, 63.60, 0 
rasp9, Sat Oct 25 10:00:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 10:01:49 2014, humidity, 64.40, 0 
rasp9, Sat Oct 25 10:01:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 10:02:49 2014, humidity, 63.20, 0 
rasp9, Sat Oct 25 10:02:49 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 10:03:50 2014, humidity, 63.30, 0 
rasp9, Sat Oct 25 10:03:50 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 10:04:50 2014, humidity, 62.50, 0 
rasp9, Sat Oct 25 10:04:50 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 10:05:50 2014, humidity, 63.20, 0 
rasp9, Sat Oct 25 10:05:50 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 10:06:50 2014, humidity, 64.90, 0 
rasp9, Sat Oct 25 10:06:50 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 10:07:50 2014, humidity, 62.40, 0 
rasp9, Sat Oct 25 10:07:50 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 10:08:50 2014, humidity, 62.10, 0 
rasp9, Sat Oct 25 10:08:50 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 10:09:50 2014, humidity, 63.50, 0 
rasp9, Sat Oct 25 10:09:50 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 10:10:50 2014, humidity, 65.80, 0 
rasp9, Sat Oct 25 10:10:50 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 10:11:50 2014, humidity, 66.70, 0 
rasp9, Sat Oct 25 10:11:50 2014, temperature, 35.50, 0 
rasp9, Sat Oct 25 10:12:50 2014, humidity, 63.30, 0 
rasp9, Sat Oct 25 10:12:50 2014, temperature, 35.40, 0 
rasp9, Sat Oct 25 10:13:50 2014, humidity, 59.30, 0 
rasp9, Sat Oct 25 10:13:50 2014, temperature, 35.40, 0 
