Prefix	Date	Type	Value	Status	nodeIP
rasp1	Sat Aug 30 03:24:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:25:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:26:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:27:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:28:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:29:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:30:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:31:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:32:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:33:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:34:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:35:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:36:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:37:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:38:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:39:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:40:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:41:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:42:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:43:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:44:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:45:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:46:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:47:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:48:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:49:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:50:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:51:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:52:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:53:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:54:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:55:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:56:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:57:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:58:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 03:59:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:00:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:01:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:02:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:03:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:04:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:05:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:06:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:07:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:08:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:09:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:10:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:11:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:12:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:13:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:14:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:15:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:16:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:17:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:18:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:19:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:20:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:21:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:22:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:23:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:24:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:25:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:26:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:27:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:28:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:29:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:30:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:31:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:32:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:33:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:34:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:35:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:36:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:37:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:38:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:39:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:40:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:41:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:42:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:43:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:44:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:45:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:46:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:47:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:48:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:49:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:50:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:51:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:52:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:53:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:54:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:55:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:56:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:57:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:58:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 04:59:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:00:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:01:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:02:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:03:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:04:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:05:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:06:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:07:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:08:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:09:47 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:10:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:11:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:12:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:13:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:14:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:15:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:16:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:17:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:18:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:19:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:20:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:21:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:22:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:23:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:24:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:25:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:26:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:27:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:28:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:29:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:30:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:31:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:32:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:33:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:34:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:35:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:36:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:37:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:38:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:39:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:40:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:41:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:42:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:43:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:44:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:45:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:46:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:47:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:48:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:49:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:50:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:51:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:52:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:53:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:54:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:55:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:56:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:57:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:58:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 05:59:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:00:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:01:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:02:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:03:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:04:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:05:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:06:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:07:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:08:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:09:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:10:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:11:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:12:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:13:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:14:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:15:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:16:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:17:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:18:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:19:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:20:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:21:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:22:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:23:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:24:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:25:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:26:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:27:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:28:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:29:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:30:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:31:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:32:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:33:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:34:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:35:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:36:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:37:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:38:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:39:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:40:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:41:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:42:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:43:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:44:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:45:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:46:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:47:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:48:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:49:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:50:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:51:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:52:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:53:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:54:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:55:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:56:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:57:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:58:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 06:59:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:00:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:01:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:02:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:03:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:04:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:05:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:06:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:07:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:08:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:09:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:10:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:11:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:12:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:13:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:14:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:15:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:16:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:17:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:18:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:19:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:20:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:21:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:22:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:23:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:24:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:25:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:26:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:27:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:28:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:29:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:30:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:31:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:32:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:33:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:34:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:35:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:36:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:37:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:38:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:39:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:40:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:41:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:42:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:43:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:44:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:45:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:46:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:47:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:48:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:49:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:50:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:51:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:52:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:53:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:54:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:55:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:56:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:57:48 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:58:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 07:59:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:00:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:01:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:02:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:03:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:04:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:05:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:06:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:07:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Sat Aug 30 08:08:49 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
